# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi                   5:dens[1]-dens[1]        6:dens[1]-dens[2]        7:dens[1]-dens[3]        8:dens[1]-dens[4]        9:dens[2]-dens[2]       10:dens[2]-dens[3]       11:dens[2]-dens[4]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[4]-dens[4]       15:phi-dens[1]           16:phi-dens[2]           17:phi-dens[3]           18:phi-dens[4]           19:lens[1]-lens[1]       20:lens[1]-lens[2]       21:lens[1]-lens[3]       22:lens[1]-lens[4]       23:lens[2]-lens[2]       24:lens[2]-lens[3]       25:lens[2]-lens[4]       26:lens[3]-lens[3]       27:lens[3]-lens[4]       28:lens[4]-lens[4]       29:dens[1]-lens[1]       30:dens[1]-lens[2]       31:dens[1]-lens[3]       32:dens[1]-lens[4]       33:dens[2]-lens[1]       34:dens[2]-lens[2]       35:dens[2]-lens[3]       36:dens[2]-lens[4]       37:dens[3]-lens[1]       38:dens[3]-lens[2]       39:dens[3]-lens[3]       40:dens[3]-lens[4]       41:dens[4]-lens[1]       42:dens[4]-lens[2]       43:dens[4]-lens[3]       44:dens[4]-lens[4]    
   28       1.377975339346e-10       1.814211277450e-10       1.847306088114e-11       4.330284857594e-06      -4.248654582482e-06      -7.667305764300e-07      -8.114825294223e-07       2.066473221545e-05      -8.264782079833e-07       1.036574170167e-05       3.112072134726e-05       9.444661046225e-06       2.925858612846e-05       1.115450222350e-09      -1.704765622432e-08      -2.971358075148e-08      -4.464401865606e-08       2.965701198008e-12       4.999770166721e-12       5.690591004566e-12       6.145635240719e-12       1.118768634542e-11       1.434973067881e-11       1.647206581172e-11       2.049743400358e-11       2.520879971533e-11       3.359284664991e-11      -1.675661933684e-10       8.300394648287e-10       9.444039120040e-10       9.966486695845e-10      -4.080984265126e-09      -9.121801771568e-09      -1.091346403769e-08      -1.274236503088e-08      -4.624105741333e-09      -1.169882798581e-08      -1.698518192773e-08      -2.026502411587e-08      -4.992977777245e-09      -1.338845853365e-08      -2.052828930361e-08      -2.742654703365e-08 
   29       1.398578928203e-10       1.698058237117e-10       1.737191142282e-11       4.366643024920e-06      -4.407837339881e-06      -1.023667379775e-06      -1.115245751213e-06       2.141553753393e-05      -9.126272947043e-07       1.081009447461e-05       3.244464696425e-05       1.001752490594e-05       3.053203227492e-05       1.513776339808e-09      -1.660812800592e-08      -2.911464530124e-08      -4.393652990892e-08       2.662634836983e-12       4.499219663330e-12       5.123389175436e-12       5.534530443279e-12       1.011168392995e-11       1.299257369110e-11       1.492653596751e-11       1.862864263423e-11       2.295813481429e-11       3.071216102291e-11      -8.657436468567e-11       9.876757422536e-10       1.175829882093e-09       1.278889570284e-09      -3.934369565605e-09      -8.848708046423e-09      -1.062204601404e-08      -1.240872068092e-08      -4.460908230652e-09      -1.134854809513e-08      -1.655150437523e-08      -1.980677796153e-08      -4.818076525628e-09      -1.299937296947e-08      -2.002954360398e-08      -2.686029365057e-08 
   30       1.419494340737e-10       1.592570499538e-10       1.636802737859e-11       4.506273804596e-06      -4.675573239930e-06      -1.298059044991e-06      -1.437977867430e-06       2.196545615505e-05      -6.775993012698e-07       1.130764687728e-05       3.342489624937e-05       1.048163855759e-05       3.186729830573e-05       1.886618421465e-09      -1.632118200928e-08      -2.835955901063e-08      -4.322774426321e-08       2.399529968502e-12       4.063060744188e-12       4.628199142032e-12       5.000452361208e-12       9.170836525701e-12       1.180136178087e-11       1.356661478319e-11       1.698168730292e-11       2.096726958573e-11       2.815394455658e-11      -9.717713582918e-12       1.141126970374e-09       1.395804216341e-09       1.545397697877e-09      -3.795782678251e-09      -8.593457732890e-09      -1.037071378643e-08      -1.215084348387e-08      -4.306284933827e-09      -1.101145670039e-08      -1.610344680886e-08      -1.928620142935e-08      -4.652073916756e-09      -1.262534938521e-08      -1.954426135432e-08      -2.630895899815e-08 
   31       1.440761397162e-10       1.495595293707e-10       1.545202672300e-11       4.541683859851e-06      -4.829972827891e-06      -1.571354862573e-06      -1.758349590466e-06       2.160425079098e-05       3.430985925268e-07       1.185836362770e-05       3.342025062438e-05       1.099157462715e-05       3.311361933995e-05       2.201751726933e-09      -1.611332780865e-08      -2.747339409383e-08      -4.260455056339e-08       2.167730932660e-12       3.678422972572e-12       4.191715774095e-12       4.529817222092e-12       8.335648288091e-12       1.074232564210e-11       1.235727658807e-11       1.550964981609e-11       1.918460830052e-11       2.585295081801e-11       6.152882969324e-11       1.273947676672e-09       1.584330629747e-09       1.772463676671e-09      -3.665187744352e-09      -8.341354520881e-09      -1.015289158150e-08      -1.194016197239e-08      -4.160742382098e-09      -1.068824822053e-08      -1.563137743267e-08      -1.872067346248e-08      -4.495935794964e-09      -1.226746844792e-08      -1.907332003146e-08      -2.577430339288e-08 
   32       1.462408608125e-10       1.406632564820e-10       1.461556852046e-11       4.484697410121e-06      -4.880214205016e-06      -1.835496863226e-06      -2.065663355800e-06       2.074987911881e-05       1.713453765288e-06       1.240337100287e-05       3.292385416379e-05       1.157679667547e-05       3.427163086786e-05       2.451226252674e-09      -1.589116060447e-08      -2.658776192608e-08      -4.203371699823e-08       1.964056305122e-12       3.340247370748e-12       3.808290318804e-12       4.116588020877e-12       7.596131372077e-12       9.803489274196e-12       1.128526534613e-11       1.419732808276e-11       1.759282407243e-11       2.378864246559e-11       1.271733573018e-10       1.384224536667e-09       1.737582523914e-09       1.955009941037e-09      -3.542589378015e-09      -8.090160914903e-09      -9.940593003191e-09      -1.172811069189e-08      -4.024317321572e-09      -1.038064310129e-08      -1.516194243937e-08      -1.816364822184e-08      -4.349723049910e-09      -1.192669586808e-08      -1.861876952851e-08      -2.525380044472e-08 
   33       1.484368012320e-10       1.325054569423e-10       1.384312414204e-11       4.427410040674e-06      -4.919866275506e-06      -2.085222815888e-06      -2.351747099530e-06       2.030310866711e-05       2.593135278012e-06       1.285218730378e-05       3.292832763416e-05       1.222748653166e-05       3.539663414494e-05       2.636256365057e-09      -1.553427117884e-08      -2.589224536146e-08      -4.142687901423e-08       1.785044308085e-12       3.042611510158e-12       3.470884289141e-12       3.752988729686e-12       6.941608598053e-12       8.971135674450e-12       1.033433258714e-11       1.302802256863e-11       1.617159102113e-11       2.193729620830e-11       1.880584020204e-10       1.475502629240e-09       1.857833097527e-09       2.094990541108e-09      -3.427115846637e-09      -7.840055581736e-09      -9.691243214312e-09      -1.144799285684e-08      -3.895885234901e-09      -1.008880828760e-08      -1.473684994550e-08      -1.768818036228e-08      -4.212109426635e-09      -1.160162221520e-08      -1.818002913339e-08      -2.473876076140e-08 
   34       1.506510364757e-10       1.249721063651e-10       1.311510644513e-11       4.456920483265e-06      -5.038750878794e-06      -2.319316090229e-06      -2.613895169902e-06       2.106307304902e-05       2.248739540677e-06       1.312977436037e-05       3.430535455837e-05       1.293138299950e-05       3.654030126299e-05       2.765439545911e-09      -1.494258697247e-08      -2.554515403429e-08      -4.070086765044e-08       1.625791259850e-12       2.777218554873e-12       3.169770014525e-12       3.428346791801e-12       6.356350190090e-12       8.225209240408e-12       9.481029597444e-12       1.197640615911e-11       1.489024970089e-11       2.026209109102e-11       2.452859277059e-10       1.553069140250e-09       1.950870788070e-09       2.199051571976e-09      -3.317216527059e-09      -7.591360266769e-09      -9.368864284004e-09      -1.104406499165e-08      -3.773554084214e-09      -9.811046198598e-09      -1.439044565368e-08      -1.735418872794e-08      -4.080944524428e-09      -1.128897730466e-08      -1.775401152477e-08      -2.421886765858e-08 
   35       1.528904110753e-10       1.180246895231e-10       1.243145026060e-11       4.553019301745e-06      -5.221300184365e-06      -2.555766115517e-06      -2.876500725629e-06       2.258859153170e-05       1.146793787776e-06       1.330319936664e-05       3.652570702804e-05       1.368131379122e-05       3.768315869713e-05       2.869498615559e-09      -1.421320211785e-08      -2.542927332372e-08      -3.989838339897e-08       1.484299027734e-12       2.540830797955e-12       2.901291592518e-12       3.138730806281e-12       5.833818293888e-12       7.557704161089e-12       8.716363633166e-12       1.103216008959e-11       1.373678520983e-11       1.874861026841e-11       2.990737137370e-10       1.623646749413e-09       2.030985615698e-09       2.286483114860e-09      -3.212785069970e-09      -7.350998782055e-09      -9.009062330574e-09      -1.057137487808e-08      -3.657173376711e-09      -9.546676519134e-09      -1.410136534743e-08      -1.711715659082e-08      -3.956071440796e-09      -1.098899917865e-08      -1.734143404899e-08      -2.370135990854e-08 
   36       1.551630525541e-10       1.116074785183e-10       1.179539910525e-11       4.654074530456e-06      -5.412195741562e-06      -2.822469736437e-06      -3.177741711119e-06       2.392524646250e-05       2.570896301368e-07       1.350131169853e-05       3.847563897003e-05       1.446990499729e-05       3.877802405147e-05       2.992739243900e-09      -1.352792183154e-08      -2.530617608689e-08      -3.910974409389e-08       1.358377500729e-12       2.329989038412e-12       2.661661305473e-12       2.880137451063e-12       5.366448133230e-12       6.959503382661e-12       8.030345651948e-12       1.018295591009e-11       1.269700175400e-11       1.737922755040e-11       3.495494652498e-10       1.695848374941e-09       2.118229076696e-09       2.384715464618e-09      -3.113631218144e-09      -7.128200140976e-09      -8.677513534027e-09      -1.013215325773e-08      -3.546536054825e-09      -9.293763062156e-09      -1.382278805119e-08      -1.688550693980e-08      -3.837315464209e-09      -1.070152470670e-08      -1.694213886560e-08      -2.319803680287e-08 
   37       1.574716397066e-10       1.056369639008e-10       1.120733112712e-11       4.700501168104e-06      -5.557663346031e-06      -3.145033941803e-06      -3.552682860210e-06       2.416850974616e-05       4.962362700840e-07       1.384673811128e-05       3.910919806119e-05       1.528148236288e-05       3.978686997654e-05       3.176038648583e-09      -1.305940843891e-08      -2.494520162853e-08      -3.841836943545e-08       1.245146684572e-12       2.140092646657e-12       2.445797862207e-12       2.647169620407e-12       4.944197973196e-12       6.418360186420e-12       7.409421000389e-12       9.412139745947e-12       1.175149043765e-11       1.612962661998e-11       3.969724334595e-10       1.777653414569e-09       2.231133087701e-09       2.519077943838e-09      -3.019158965204e-09      -6.930468916816e-09      -8.435228553065e-09      -9.822514409816e-09      -3.440986556019e-09      -9.049425970102e-09      -1.350846119954e-08      -1.656978196689e-08      -3.724019715529e-09      -1.042524996917e-08      -1.655443812183e-08      -2.271826755869e-08 
   38       1.598163805817e-10       1.000977442761e-10       1.066607548724e-11       4.695260326399e-06      -5.658718345010e-06      -3.517122332305e-06      -3.992792803005e-06       2.342181222750e-05       1.750915872263e-06       1.432978468711e-05       3.859327074605e-05       1.607168680973e-05       4.074890253785e-05       3.409328548491e-09      -1.279950488556e-08      -2.436037352926e-08      -3.781937493081e-08       1.143694912102e-12       1.969677772018e-12       2.252062231218e-12       2.438072983115e-12       4.564021255339e-12       5.930561462161e-12       6.849450095946e-12       8.714883633221e-12       1.089469013467e-11       1.499315645369e-11       4.413868525112e-10       1.866962879480e-09       2.365096342335e-09       2.683302857984e-09      -2.929425677437e-09      -6.755629782255e-09      -8.274996568354e-09      -9.634698035854e-09      -3.340616899380e-09      -8.814249536033e-09      -1.316188029651e-08      -1.617513709752e-08      -3.616289274638e-09      -1.016075365667e-08      -1.617957382146e-08      -2.226291665004e-08 
   39       1.621917825451e-10       9.497227300943e-11       1.016747904038e-11       4.663140307411e-06      -5.735300215507e-06      -3.920237047616e-06      -4.472950283829e-06       2.215432932477e-05       3.532249273148e-06       1.489296401813e-05       3.754104542632e-05       1.678027031674e-05       4.173556384898e-05       3.663325166603e-09      -1.267412241166e-08      -2.365083782920e-08      -3.727351875961e-08       1.053155935773e-12       1.817316449394e-12       2.078819561309e-12       2.251076282900e-12       4.223007492703e-12       5.492465971627e-12       6.346275161601e-12       8.086464119164e-12       1.012103133290e-11       1.396311270115e-11       4.828807582036e-10       1.957914975943e-09       2.506823723693e-09       2.859226367349e-09      -2.844341312564e-09      -6.596919164117e-09      -8.163722168845e-09      -9.522353060583e-09      -3.245363768158e-09      -8.589090804598e-09      -1.280294992127e-08      -1.573886775229e-08      -3.514048697898e-09      -9.908205939546e-09      -1.581835940148e-08      -2.182796001851e-08 
   40       1.645849574835e-10       9.021168997790e-11       9.703652982113e-12       4.635067635477e-06      -5.812443103268e-06      -4.331275926858e-06      -4.961761171806e-06       2.095449668435e-05       5.226808641870e-06       1.546343742063e-05       3.671818576685e-05       1.733568671562e-05       4.283349691023e-05       3.901662435381e-09      -1.258726451702e-08      -2.293934563541e-08      -3.672767756558e-08       9.719188729218e-13       1.680340464642e-12       1.923022407872e-12       2.082882113819e-12       3.915561674895e-12       5.097019273510e-12       5.891829647450e-12       7.517433439041e-12       9.419219944771e-12       1.302542344519e-11       5.216951033978e-10       2.043303326674e-09       2.639850250077e-09       3.024323580949e-09      -2.763327569124e-09      -6.444850510800e-09      -8.058576271355e-09      -9.425503219929e-09      -3.154624649566e-09      -8.373767364466e-09      -1.245505055781e-08      -1.530625756302e-08      -3.416640256532e-09      -9.666391553730e-09      -1.546975467388e-08      -2.140570485150e-08 
   41       1.669814620941e-10       8.575285239956e-11       9.265525287862e-12       4.641466370152e-06      -5.914958729216e-06      -4.728383727381e-06      -5.429502730206e-06       2.037410969323e-05       6.260470475165e-06       1.597120208965e-05       3.682593067896e-05       1.768621855679e-05       4.411141194492e-05       4.090280909099e-09      -1.244496415218e-08      -2.234155120196e-08      -3.613117732323e-08       8.980695072665e-13       1.555577403428e-12       1.781051940641e-12       1.929577437640e-12       3.634971562023e-12       4.735743833087e-12       5.476420738543e-12       6.996338439393e-12       8.775522973135e-12       1.216283557363e-11       5.581477951800e-10       2.116453102053e-09       2.748804702819e-09       3.157533167672e-09      -2.685583399310e-09      -6.289959710487e-09      -7.918428624145e-09      -9.286054068240e-09      -3.067543866896e-09      -8.167437943362e-09      -1.213951385823e-08      -1.491978356799e-08      -3.323134222300e-09      -9.433416562734e-09      -1.513174937021e-08      -2.098765277520e-08 
   42       1.693867899966e-10       8.158266204124e-11       8.852249974386e-12       4.688784355905e-06      -6.048605795510e-06      -5.111510124313e-06      -5.876040847451e-06       2.038086754623e-05       6.673722124256e-06       1.641323818439e-05       3.774170837817e-05       1.790713946888e-05       4.550550707276e-05       4.230369298630e-09      -1.224009675920e-08      -2.185831287874e-08      -3.549364798582e-08       8.310341071445e-13       1.442092411799e-12       1.651850369188e-12       1.790023486071e-12       3.379257587768e-12       4.406169093221e-12       5.097250232889e-12       6.519889424099e-12       8.186063053488e-12       1.137060319918e-11       5.923453817958e-10       2.177790050426e-09       2.834360162639e-09       3.259687253064e-09      -2.611093155738e-09      -6.132611903952e-09      -7.744239118710e-09      -9.102644046598e-09      -2.984102241798e-09      -7.970141676102e-09      -1.185645057869e-08      -1.458136365964e-08      -3.233510256071e-09      -9.209420110642e-09      -1.480479402858e-08      -2.057497353283e-08 
   43       1.718106964735e-10       7.769008076341e-11       8.464333906797e-12       4.775991862551e-06      -6.213349030268e-06      -5.488044465386e-06      -6.311318762986e-06       2.074071880088e-05       6.719916129999e-06       1.680851782710e-05       3.904795681639e-05       1.812731993070e-05       4.689829275139e-05       4.335377111210e-09      -1.199263535463e-08      -2.145083418693e-08      -3.484427428546e-08       7.703677047272e-13       1.339167122369e-12       1.534612561281e-12       1.663358027497e-12       3.146853126470e-12       4.106343619601e-12       4.752121563786e-12       6.085438148748e-12       7.647720197928e-12       1.064486290684e-11       6.243989939891e-10       2.230265603317e-09       2.902807032875e-09       3.339259085377e-09      -2.539871253273e-09      -5.976040058607e-09      -7.550682485568e-09      -8.892067744305e-09      -2.904298427771e-09      -7.781585946512e-09      -1.159798594429e-08      -1.427861885852e-08      -3.147770244487e-09      -8.994525052070e-09      -1.448918187046e-08      -2.017090653403e-08 
